3,2s2 2p2 3d1 4f13.5,2s2 2p3 2d4.5
3,2s2 2p2 3d1 4f13.5,2s2 2p3 4s1.5
3,2s2 2p2 3d1 4p5.5,2s2 2p3 2d4.5
3,2s2 2p2 3d1 4p5.5,2s2 2p3 4s1.5
3,2s2 2p2 3p1 2d4.5,2s2 2p3 2d4.5
3,2s2 2p2 3p1 2d4.5,2s2 2p3 2p2.5
3,2s2 2p2 3p1 2f6.5,2s2 2p3 2d4.5
3,2s2 2p2 3p1 2f6.5,2s2 2p3 2p2.5
3,2s2 2p2 3p1 2p2.5,2s2 2p3 2d4.5
3,2s2 2p2 3p1 2p2.5,2s2 2p3 2p2.5
3,2s2 2p2 3p1 2s0.5,2s2 2p3 2d4.5
3,2s2 2p2 3p1 4d9.5,2s2 2p3 4s1.5
3,2s2 2p2 3s1 2d4.5,2s2 2p3 2d4.5
3,2s2 2p2 3s1 2d4.5,2s2 2p3 2p2.5
3,2s2 2p2 3s1 2d4.5,2s2 2p3 4s1.5
3,2s2 2p2 3s1 2p2.5,2s2 2p3 2d4.5
3,2s2 2p2 3s1 2p2.5,2s2 2p3 2p2.5
3,2s2 2p2 3s1 2p2.5,2s2 2p3 4s1.5
3,2s2 2p2 3s1 2s0.5,2s2 2p3 2d4.5
3,2s2 2p2 3s1 2s0.5,2s2 2p3 2p2.5
3,2s2 2p2 3s1 4p5.5,2s2 2p3 2d4.5
3,2s2 2p2 3s1 4p5.5,2s2 2p3 2p2.5
3,2s2 2p2 3s1 4p5.5,2s2 2p3 4s1.5
4,1s2 2s1 2p3 1d2.0,1s2 2s2 2p2 1d2.0
4,1s2 2s1 2p3 1d2.0,1s2 2s2 2p2 3p4.0
4,1s2 2s1 2p3 1p1.0,1s2 2s2 2p2 1d2.0
4,1s2 2s1 2p3 1p1.0,1s2 2s2 2p2 3p4.0
4,1s2 2s1 2p3 3d7.0,1s2 2s2 2p2 1d2.0
4,1s2 2s1 2p3 3d7.0,1s2 2s2 2p2 3p4.0
4,1s2 2s1 2p3 3p4.0,1s2 2s2 2p2 1d2.0
4,1s2 2s1 2p3 3p4.0,1s2 2s2 2p2 3p4.0
4,1s2 2s1 2p3 3s1.0,1s2 2s2 2p2 1d2.0
4,1s2 2s1 2p3 3s1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 1d2.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 1d2.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 1f3.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 1f3.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 1p1.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 1p1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 3d7.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 3d7.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 3f10.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 3f10.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3d1 3p4.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3d1 3p4.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3s1 1p1.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3s1 1p1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 3s1 3p4.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 3s1 3p4.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 1d2.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 1d2.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 1f3.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 1f3.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 1p1.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 1p1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 3d7.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 3d7.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 3f10.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 3f10.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4d1 3p4.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4d1 3p4.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4f1 1d2.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4f1 1f3.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4f1 1f3.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4f1 3d7.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4f1 3f10.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4f1 3f10.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4f1 3g13.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4f1 3g13.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4p1 1d2.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4p1 1p1.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4p1 1p1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4p1 1s0.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4p1 3d7.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4p1 3p4.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4s1 1p1.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4s1 1p1.0,1s2 2s2 2p2 3p4.0
4,2s2 2p1 4s1 3p4.0,1s2 2s2 2p2 1d2.0
4,2s2 2p1 4s1 3p4.0,1s2 2s2 2p2 3p4.0
5,2p2 3d1 2d4.5,2s2 2p1 2p2.5
5,2p2 3d1 2f6.5,2s2 2p1 2p2.5
5,2p2 3d1 2p2.5,2s2 2p1 2p2.5
5,2p2 3d1 2s0.5,2s2 2p1 2p2.5
5,2p2 3d1 4d9.5,2s2 2p1 2p2.5
5,2p2 3d1 4f13.5,2s2 2p1 2p2.5
5,2p2 3d1 4p5.5,2s2 2p1 2p2.5
5,2p2 3p1 2d4.5,2s1 2p2 4p5.5
5,2p2 3p1 2f6.5,2s1 2p2 4p5.5
5,2p2 3p1 2p2.5,2s1 2p2 4p5.5
5,2p2 3p1 2s0.5,2s1 2p2 4p5.5
5,2p2 3p1 4d9.5,2s1 2p2 4p5.5
5,2p2 3p1 4p5.5,2s1 2p2 4p5.5
5,2p2 3p1 4s1.5,2s1 2p2 4p5.5
5,2p2 3s1 2d4.5,2s2 2p1 2p2.5
5,2p2 3s1 2p2.5,2s2 2p1 2p2.5
5,2p2 3s1 2s0.5,2s2 2p1 2p2.5
5,2p2 3s1 4p5.5,2s2 2p1 2p2.5
5,2p3 2d4.5,2s1 2p2 4p5.5
5,2p3 2p2.5,2s1 2p2 4p5.5
5,2p3 4s1.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 2d4.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 2f6.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 2p2.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 4d9.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 4f13.5,2s1 2p2 4p5.5
5,2s1 2p1 3d1 4p5.5,2s1 2p2 4p5.5
5,2s1 2p1 3p1 2d4.5,2s2 2p1 2p2.5
5,2s1 2p1 3p1 2p2.5,2s2 2p1 2p2.5
5,2s1 2p1 3p1 2s0.5,2s2 2p1 2p2.5
5,2s1 2p1 3p1 4d9.5,2s2 2p1 2p2.5
5,2s1 2p1 3p1 4p5.5,2s2 2p1 2p2.5
5,2s1 2p1 3p1 4s1.5,2s2 2p1 2p2.5
5,2s1 2p1 3s1 2p2.5,2s1 2p2 4p5.5
5,2s1 2p1 3s1 4p5.5,2s1 2p2 4p5.5
5,2s1 2p2 2d4.5,2s2 2p1 2p2.5
